"Pos","Name","Ct.SYBR","Ct.Mean.SYBR","Ct.Dev..SYBR","Amount.SYBR..Copies.","Amount.Mean.SYBR","Amount.Dev..SYBR","Target.SYBR","fileName","tissue","EH_ID"
"B4","ILWE_AA_0471","36.59",35.59,"0.89","1",NA,NA,"eimeria "," QPCR02.07.2018.XLS.csv","ILWE","AA_0471"
"B5","ILWE_AA_0471","34.9",35.59,"0.89","1",NA,NA,"eimeria "," QPCR02.07.2018.XLS.csv","ILWE","AA_0471"
"B6","ILWE_AA_0471","35.29",35.59,"0.89","1",NA,NA,"eimeria "," QPCR02.07.2018.XLS.csv","ILWE","AA_0471"
"B7","ILWE_AA_0499","20.46",20.52,"0.05","1",NA,NA,"mouse "," QPCR02.07.2018.XLS.csv","ILWE","AA_0499"
"B8","ILWE_AA_0499","20.52",20.52,"0.05","1",NA,NA,"mouse "," QPCR02.07.2018.XLS.csv","ILWE","AA_0499"
"B9","ILWE_AA_0499","20.57",20.52,"0.05","1",NA,NA,"mouse "," QPCR02.07.2018.XLS.csv","ILWE","AA_0499"
"B10","ILWE_AA_0499","33.02",33.94,"0.83","1",NA,NA,"eimeria "," QPCR02.07.2018.XLS.csv","ILWE","AA_0499"
"B11","ILWE_AA_0499","34.16",33.94,"0.83","1",NA,NA,"eimeria "," QPCR02.07.2018.XLS.csv","ILWE","AA_0499"
"B12","ILWE_AA_0499","34.63",33.94,"0.83","1",NA,NA,"eimeria "," QPCR02.07.2018.XLS.csv","ILWE","AA_0499"
"C1","ILWE_AA_0470","21.31",21.32,"0.15","1",NA,NA,"mouse "," QPCR02.07.2018.XLS.csv","ILWE","AA_0470"
"C2","ILWE_AA_0470","21.17",21.32,"0.15","1",NA,NA,"mouse "," QPCR02.07.2018.XLS.csv","ILWE","AA_0470"
"C3","ILWE_AA_0470","21.46",21.32,"0.15","1",NA,NA,"mouse "," QPCR02.07.2018.XLS.csv","ILWE","AA_0470"
"C4","ILWE_AA_0470","33.76",33.84,"0.83","1",NA,NA,"eimeria "," QPCR02.07.2018.XLS.csv","ILWE","AA_0470"
"C5","ILWE_AA_0470","34.71",33.84,"0.83","1",NA,NA,"eimeria "," QPCR02.07.2018.XLS.csv","ILWE","AA_0470"
"C6","ILWE_AA_0470","33.05",33.84,"0.83","1",NA,NA,"eimeria "," QPCR02.07.2018.XLS.csv","ILWE","AA_0470"
"C7","CEWE_AA_0506","20.95",21.14,"0.27","1",NA,NA,"mouse "," QPCR02.07.2018.XLS.csv","CEWE","AA_0506"
"C8","CEWE_AA_0506","21.45",21.14,"0.27","1",NA,NA,"mouse "," QPCR02.07.2018.XLS.csv","CEWE","AA_0506"
"C9","CEWE_AA_0506","21.02",21.14,"0.27","1",NA,NA,"mouse "," QPCR02.07.2018.XLS.csv","CEWE","AA_0506"
"C10","CEWE_AA_0506","34.91",35.43,"0.86","1",NA,NA,"eimeria "," QPCR02.07.2018.XLS.csv","CEWE","AA_0506"
"C11","CEWE_AA_0506","36.42",35.43,"0.86","1",NA,NA,"eimeria "," QPCR02.07.2018.XLS.csv","CEWE","AA_0506"
"C12","CEWE_AA_0506","34.95",35.43,"0.86","1",NA,NA,"eimeria "," QPCR02.07.2018.XLS.csv","CEWE","AA_0506"
"D1","ILWE_AA_0469","22.69",22.57,"0.13","1",NA,NA,"mouse "," QPCR02.07.2018.XLS.csv","ILWE","AA_0469"
"D2","ILWE_AA_0469","22.59",22.57,"0.13","1",NA,NA,"mouse "," QPCR02.07.2018.XLS.csv","ILWE","AA_0469"
"D3","ILWE_AA_0469","22.43",22.57,"0.13","1",NA,NA,"mouse "," QPCR02.07.2018.XLS.csv","ILWE","AA_0469"
"D4","ILWE_AA_0469","28.4",28.11,"0.36","1",NA,NA,"eimeria "," QPCR02.07.2018.XLS.csv","ILWE","AA_0469"
"D5","ILWE_AA_0469","27.71",28.11,"0.36","1",NA,NA,"eimeria "," QPCR02.07.2018.XLS.csv","ILWE","AA_0469"
"D6","ILWE_AA_0469","28.23",28.11,"0.36","1",NA,NA,"eimeria "," QPCR02.07.2018.XLS.csv","ILWE","AA_0469"
"D7","CEWE_AA_0447","20.8",20.92,"0.1","1",NA,NA,"mouse "," QPCR02.07.2018.XLS.csv","CEWE","AA_0447"
"D8","CEWE_AA_0447","20.98",20.92,"0.1","1",NA,NA,"mouse "," QPCR02.07.2018.XLS.csv","CEWE","AA_0447"
"D9","CEWE_AA_0447","20.97",20.92,"0.1","1",NA,NA,"mouse "," QPCR02.07.2018.XLS.csv","CEWE","AA_0447"
"D10","CEWE_AA_0447","31.66",33.58,"1.78","1",NA,NA,"eimeria "," QPCR02.07.2018.XLS.csv","CEWE","AA_0447"
"D11","CEWE_AA_0447","33.92",33.58,"1.78","1",NA,NA,"eimeria "," QPCR02.07.2018.XLS.csv","CEWE","AA_0447"
"D12","CEWE_AA_0447","35.16",33.58,"1.78","1",NA,NA,"eimeria "," QPCR02.07.2018.XLS.csv","CEWE","AA_0447"
"E1","ILWE_AA_0497","21.06",21.06,"0.08","1",NA,NA,"mouse "," QPCR02.07.2018.XLS.csv","ILWE","AA_0497"
"E2","ILWE_AA_0497","20.98",21.06,"0.08","1",NA,NA,"mouse "," QPCR02.07.2018.XLS.csv","ILWE","AA_0497"
"E3","ILWE_AA_0497","21.14",21.06,"0.08","1",NA,NA,"mouse "," QPCR02.07.2018.XLS.csv","ILWE","AA_0497"
"E4","ILWE_AA_0497","24.75",24.7,"0.28","1",NA,NA,"eimeria "," QPCR02.07.2018.XLS.csv","ILWE","AA_0497"
"E5","ILWE_AA_0497","24.95",24.7,"0.28","1",NA,NA,"eimeria "," QPCR02.07.2018.XLS.csv","ILWE","AA_0497"
"E6","ILWE_AA_0497","24.4",24.7,"0.28","1",NA,NA,"eimeria "," QPCR02.07.2018.XLS.csv","ILWE","AA_0497"
"E7","ILWE_AA_0322","20.64",20.68,"0.04","1",NA,NA,"mouse "," QPCR02.07.2018.XLS.csv","ILWE","AA_0322"
"E8","ILWE_AA_0322","20.71",20.68,"0.04","1",NA,NA,"mouse "," QPCR02.07.2018.XLS.csv","ILWE","AA_0322"
"E9","ILWE_AA_0322","20.7",20.68,"0.04","1",NA,NA,"mouse "," QPCR02.07.2018.XLS.csv","ILWE","AA_0322"
"E10","ILWE_AA_0322","33.29",34.02,"0.82","1",NA,NA,"eimeria "," QPCR02.07.2018.XLS.csv","ILWE","AA_0322"
"E11","ILWE_AA_0322","33.88",34.02,"0.82","1",NA,NA,"eimeria "," QPCR02.07.2018.XLS.csv","ILWE","AA_0322"
"E12","ILWE_AA_0322","34.91",34.02,"0.82","1",NA,NA,"eimeria "," QPCR02.07.2018.XLS.csv","ILWE","AA_0322"
"F1","ILWE_AA_0498","21.7",21.51,"0.23","1",NA,NA,"mouse "," QPCR02.07.2018.XLS.csv","ILWE","AA_0498"
"F2","ILWE_AA_0498","21.25",21.51,"0.23","1",NA,NA,"mouse "," QPCR02.07.2018.XLS.csv","ILWE","AA_0498"
"F3","ILWE_AA_0498","21.57",21.51,"0.23","1",NA,NA,"mouse "," QPCR02.07.2018.XLS.csv","ILWE","AA_0498"
"F4","ILWE_AA_0498","34.15",33.54,"0.71","1",NA,NA,"eimeria "," QPCR02.07.2018.XLS.csv","ILWE","AA_0498"
"F5","ILWE_AA_0498","33.71",33.54,"0.71","1",NA,NA,"eimeria "," QPCR02.07.2018.XLS.csv","ILWE","AA_0498"
"F6","ILWE_AA_0498","32.75",33.54,"0.71","1",NA,NA,"eimeria "," QPCR02.07.2018.XLS.csv","ILWE","AA_0498"
"G1","ILWE_AA_0430","22.72",22.74,"0.07","1",NA,NA,"mouse "," QPCR02.07.2018.XLS.csv","ILWE","AA_0430"
"G2","ILWE_AA_0430","22.82",22.74,"0.07","1",NA,NA,"mouse "," QPCR02.07.2018.XLS.csv","ILWE","AA_0430"
"G3","ILWE_AA_0430","22.68",22.74,"0.07","1",NA,NA,"mouse "," QPCR02.07.2018.XLS.csv","ILWE","AA_0430"
"G4","ILWE_AA_0430","34.44",34.25,"1.13","1",NA,NA,"eimeria "," QPCR02.07.2018.XLS.csv","ILWE","AA_0430"
"G5","ILWE_AA_0430","35.28",34.25,"1.13","1",NA,NA,"eimeria "," QPCR02.07.2018.XLS.csv","ILWE","AA_0430"
"G6","ILWE_AA_0430","33.04",34.25,"1.13","1",NA,NA,"eimeria "," QPCR02.07.2018.XLS.csv","ILWE","AA_0430"
"G7","ILWE_AA_0294","20",19.71,"0.31","1",NA,NA,"mouse "," QPCR02.07.2018.XLS.csv","ILWE","AA_0294"
"G8","ILWE_AA_0294","19.39",19.71,"0.31","1",NA,NA,"mouse "," QPCR02.07.2018.XLS.csv","ILWE","AA_0294"
"G9","ILWE_AA_0294","19.72",19.71,"0.31","1",NA,NA,"mouse "," QPCR02.07.2018.XLS.csv","ILWE","AA_0294"
"G10","ILWE_AA_0294","32.43",32.66,"0.24","1",NA,NA,"eimeria "," QPCR02.07.2018.XLS.csv","ILWE","AA_0294"
"G11","ILWE_AA_0294","32.63",32.66,"0.24","1",NA,NA,"eimeria "," QPCR02.07.2018.XLS.csv","ILWE","AA_0294"
"G12","ILWE_AA_0294","32.91",32.66,"0.24","1",NA,NA,"eimeria "," QPCR02.07.2018.XLS.csv","ILWE","AA_0294"
"A1","CEWE_AA_0289","21.13",21.27,"0.16","1",NA,NA,"mouse "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0289"
"A2","CEWE_AA_0289","21.44",21.27,"0.16","1",NA,NA,"mouse "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0289"
"A3","CEWE_AA_0289","21.23",21.27,"0.16","1",NA,NA,"mouse "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0289"
"A4","CEWE_AA_0289","30.89",32.26,"1.35","1",NA,NA,"eimeria "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0289"
"A5","CEWE_AA_0289","33.59",32.26,"1.35","1",NA,NA,"eimeria "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0289"
"A6","CEWE_AA_0289","32.3",32.26,"1.35","1",NA,NA,"eimeria "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0289"
"A7","ILWE_AA_0309","21.17",21.89,"1.37","1",NA,NA,"mouse "," QPCR02.07.2018part2.XLS.csv","ILWE","AA_0309"
"A8","ILWE_AA_0309","21.02",21.89,"1.37","1",NA,NA,"mouse "," QPCR02.07.2018part2.XLS.csv","ILWE","AA_0309"
"A9","ILWE_AA_0309","23.47",21.89,"1.37","1",NA,NA,"mouse "," QPCR02.07.2018part2.XLS.csv","ILWE","AA_0309"
"A10","ILWE_AA_0309","37.2",37.35,"0.16","1",NA,NA,"eimeria "," QPCR02.07.2018part2.XLS.csv","ILWE","AA_0309"
"A11","ILWE_AA_0309","37.33",37.35,"0.16","1",NA,NA,"eimeria "," QPCR02.07.2018part2.XLS.csv","ILWE","AA_0309"
"A12","ILWE_AA_0309","37.52",37.35,"0.16","1",NA,NA,"eimeria "," QPCR02.07.2018part2.XLS.csv","ILWE","AA_0309"
"B1","CEWE_AA_0301","20.07",21.28,"1.05","1",NA,NA,"mouse "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0301"
"B2","CEWE_AA_0301","21.93",21.28,"1.05","1",NA,NA,"mouse "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0301"
"B3","CEWE_AA_0301","21.84",21.28,"1.05","1",NA,NA,"mouse "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0301"
"B4","CEWE_AA_0301","18.92",22.03,"8.49","1",NA,NA,"eimeria "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0301"
"B5","CEWE_AA_0301","15.54",22.03,"8.49","1",NA,NA,"eimeria "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0301"
"B6","CEWE_AA_0301","31.64",22.03,"8.49","1",NA,NA,"eimeria "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0301"
"C1","CEWE_AA_0302","10.12",15.76,"4.91","1",NA,NA,"mouse "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0302"
"C2","CEWE_AA_0302","18.14",15.76,"4.91","1",NA,NA,"mouse "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0302"
"C3","CEWE_AA_0302","19.02",15.76,"4.91","1",NA,NA,"mouse "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0302"
"C4","CEWE_AA_0302","35.96",35.27,"0.61","1",NA,NA,"eimeria "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0302"
"C5","CEWE_AA_0302","34.85",35.27,"0.61","1",NA,NA,"eimeria "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0302"
"C6","CEWE_AA_0302","34.99",35.27,"0.61","1",NA,NA,"eimeria "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0302"
"C7","ILWE_AA_0326","23.42",23.39,"0.08","1",NA,NA,"mouse "," QPCR02.07.2018part2.XLS.csv","ILWE","AA_0326"
"C8","ILWE_AA_0326","23.3",23.39,"0.08","1",NA,NA,"mouse "," QPCR02.07.2018part2.XLS.csv","ILWE","AA_0326"
"C9","ILWE_AA_0326","23.46",23.39,"0.08","1",NA,NA,"mouse "," QPCR02.07.2018part2.XLS.csv","ILWE","AA_0326"
"C10","ILWE_AA_0326","35.64",36.26,"0.89","1",NA,NA,"eimeria "," QPCR02.07.2018part2.XLS.csv","ILWE","AA_0326"
"C11","ILWE_AA_0326","36.89",36.26,"0.89","1",NA,NA,"eimeria "," QPCR02.07.2018part2.XLS.csv","ILWE","AA_0326"
"D7","ILWE_AA_0359","8.93",20.34,"16.13","1",NA,NA,"mouse "," QPCR02.07.2018part2.XLS.csv","ILWE","AA_0359"
"D8","ILWE_AA_0359","31.74",20.34,"16.13","1",NA,NA,"mouse "," QPCR02.07.2018part2.XLS.csv","ILWE","AA_0359"
"D10","ILWE_AA_0359","33.61",27.87,"5.08","1",NA,NA,"eimeria "," QPCR02.07.2018part2.XLS.csv","ILWE","AA_0359"
"D11","ILWE_AA_0359","26.02",27.87,"5.08","1",NA,NA,"eimeria "," QPCR02.07.2018part2.XLS.csv","ILWE","AA_0359"
"D12","ILWE_AA_0359","23.97",27.87,"5.08","1",NA,NA,"eimeria "," QPCR02.07.2018part2.XLS.csv","ILWE","AA_0359"
"E1","CEWE_AA_0323","20.94",21.14,"0.18","1",NA,NA,"mouse "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0323"
"E2","CEWE_AA_0323","21.26",21.14,"0.18","1",NA,NA,"mouse "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0323"
"E3","CEWE_AA_0323","21.23",21.14,"0.18","1",NA,NA,"mouse "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0323"
"E4","CEWE_AA_0323","29.46",30.96,"1.3","1",NA,NA,"eimeria "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0323"
"E5","CEWE_AA_0323","31.75",30.96,"1.3","1",NA,NA,"eimeria "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0323"
"E6","CEWE_AA_0323","31.68",30.96,"1.3","1",NA,NA,"eimeria "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0323"
"E7","ILWE_AA_0389","22.67",22.13,"0.49","1",NA,NA,"mouse "," QPCR02.07.2018part2.XLS.csv","ILWE","AA_0389"
"E8","ILWE_AA_0389","21.71",22.13,"0.49","1",NA,NA,"mouse "," QPCR02.07.2018part2.XLS.csv","ILWE","AA_0389"
"E9","ILWE_AA_0389","22.02",22.13,"0.49","1",NA,NA,"mouse "," QPCR02.07.2018part2.XLS.csv","ILWE","AA_0389"
"E10","ILWE_AA_0389","32.68",35.34,"2.4","1",NA,NA,"eimeria "," QPCR02.07.2018part2.XLS.csv","ILWE","AA_0389"
"E11","ILWE_AA_0389","35.99",35.34,"2.4","1",NA,NA,"eimeria "," QPCR02.07.2018part2.XLS.csv","ILWE","AA_0389"
"E12","ILWE_AA_0389","37.35",35.34,"2.4","1",NA,NA,"eimeria "," QPCR02.07.2018part2.XLS.csv","ILWE","AA_0389"
"F1","CEWE_AA_0325","22.07",22.46,"0.66","1",NA,NA,"mouse "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0325"
"F2","CEWE_AA_0325","22.1",22.46,"0.66","1",NA,NA,"mouse "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0325"
"F3","CEWE_AA_0325","23.23",22.46,"0.66","1",NA,NA,"mouse "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0325"
"F4","CEWE_AA_0325","26.29",29.51,"3.08","1",NA,NA,"eimeria "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0325"
"F5","CEWE_AA_0325","29.8",29.51,"3.08","1",NA,NA,"eimeria "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0325"
"F6","CEWE_AA_0325","32.43",29.51,"3.08","1",NA,NA,"eimeria "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0325"
"F7","CEWE_AA_0353","21.75",20.95,"0.81","1",NA,NA,"mouse "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0353"
"F8","CEWE_AA_0353","20.14",20.95,"0.81","1",NA,NA,"mouse "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0353"
"F9","CEWE_AA_0353","20.96",20.95,"0.81","1",NA,NA,"mouse "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0353"
"F10","CEWE_AA_0353","36.87",36.4,"0.78","1",NA,NA,"eimeria "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0353"
"F11","CEWE_AA_0353","35.5",36.4,"0.78","1",NA,NA,"eimeria "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0353"
"F12","CEWE_AA_0353","36.82",36.4,"0.78","1",NA,NA,"eimeria "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0353"
"G1","CEWE_AA_0345","22.58",23,"0.7","1",NA,NA,"mouse "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0345"
"G2","CEWE_AA_0345","22.62",23,"0.7","1",NA,NA,"mouse "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0345"
"G3","CEWE_AA_0345","23.81",23,"0.7","1",NA,NA,"mouse "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0345"
"G4","CEWE_AA_0345","30.15",30.18,"0.07","1",NA,NA,"eimeria "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0345"
"G5","CEWE_AA_0345","30.12",30.18,"0.07","1",NA,NA,"eimeria "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0345"
"G6","CEWE_AA_0345","30.25",30.18,"0.07","1",NA,NA,"eimeria "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0345"
"G7","CEWE_AA_0368","13.91",12.93,"1.87","1",NA,NA,"mouse "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0368"
"G8","CEWE_AA_0368","14.11",12.93,"1.87","1",NA,NA,"mouse "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0368"
"G9","CEWE_AA_0368","10.77",12.93,"1.87","1",NA,NA,"mouse "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0368"
"G10","CEWE_AA_0368","32.11",27.92,"3.64","1",NA,NA,"eimeria "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0368"
"G11","CEWE_AA_0368","26.18",27.92,"3.64","1",NA,NA,"eimeria "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0368"
"G12","CEWE_AA_0368","25.48",27.92,"3.64","1",NA,NA,"eimeria "," QPCR02.07.2018part2.XLS.csv","CEWE","AA_0368"
"D10","ILWE_AA_0256","33.75",33.37,"0.84","1",NA,NA,"eimeria "," QPCR03.05.2018.XLS.csv","ILWE","AA_0256"
"A1","CEWE_AA_0467","22.14",22.36,"0.89","1",NA,NA,"mouse "," QPCR03.07.2018.XLS.csv","CEWE","AA_0467"
"A2","CEWE_AA_0467","23.35",22.36,"0.89","1",NA,NA,"mouse "," QPCR03.07.2018.XLS.csv","CEWE","AA_0467"
"A3","CEWE_AA_0467","21.6",22.36,"0.89","1",NA,NA,"mouse "," QPCR03.07.2018.XLS.csv","CEWE","AA_0467"
"A4","CEWE_AA_0467","35.82",34.39,"1.96","1",NA,NA,"eimeria "," QPCR03.07.2018.XLS.csv","CEWE","AA_0467"
"A5","CEWE_AA_0467","35.19",34.39,"1.96","1",NA,NA,"eimeria "," QPCR03.07.2018.XLS.csv","CEWE","AA_0467"
"A6","CEWE_AA_0467","32.17",34.39,"1.96","1",NA,NA,"eimeria "," QPCR03.07.2018.XLS.csv","CEWE","AA_0467"
"B1","ILWE_AA_0470","22.14",22.39,"0.37","1",NA,NA,"mouse "," QPCR03.07.2018.XLS.csv","ILWE","AA_0470"
"B2","ILWE_AA_0470","22.21",22.39,"0.37","1",NA,NA,"mouse "," QPCR03.07.2018.XLS.csv","ILWE","AA_0470"
"B3","ILWE_AA_0470","22.82",22.39,"0.37","1",NA,NA,"mouse "," QPCR03.07.2018.XLS.csv","ILWE","AA_0470"
"B4","ILWE_AA_0470","32.13",32.95,"0.77","1",NA,NA,"eimeria "," QPCR03.07.2018.XLS.csv","ILWE","AA_0470"
"B5","ILWE_AA_0470","33.66",32.95,"0.77","1",NA,NA,"eimeria "," QPCR03.07.2018.XLS.csv","ILWE","AA_0470"
"B6","ILWE_AA_0470","33.04",32.95,"0.77","1",NA,NA,"eimeria "," QPCR03.07.2018.XLS.csv","ILWE","AA_0470"
"C1","ILWE_AA_0436","22.06",23.74,"2.44","1",NA,NA,"mouse "," QPCR03.07.2018.XLS.csv","ILWE","AA_0436"
"C2","ILWE_AA_0436","26.53",23.74,"2.44","1",NA,NA,"mouse "," QPCR03.07.2018.XLS.csv","ILWE","AA_0436"
"C3","ILWE_AA_0436","22.62",23.74,"2.44","1",NA,NA,"mouse "," QPCR03.07.2018.XLS.csv","ILWE","AA_0436"
"C4","ILWE_AA_0436","24.48",24.46,"0.06","1",NA,NA,"eimeria "," QPCR03.07.2018.XLS.csv","ILWE","AA_0436"
"C5","ILWE_AA_0436","24.51",24.46,"0.06","1",NA,NA,"eimeria "," QPCR03.07.2018.XLS.csv","ILWE","AA_0436"
"C6","ILWE_AA_0436","24.39",24.46,"0.06","1",NA,NA,"eimeria "," QPCR03.07.2018.XLS.csv","ILWE","AA_0436"
"D1","ILWE_AA_0396","23.94",23.93,"0.04","1",NA,NA,"mouse "," QPCR03.07.2018.XLS.csv","ILWE","AA_0396"
"D2","ILWE_AA_0396","23.96",23.93,"0.04","1",NA,NA,"mouse "," QPCR03.07.2018.XLS.csv","ILWE","AA_0396"
"D3","ILWE_AA_0396","23.88",23.93,"0.04","1",NA,NA,"mouse "," QPCR03.07.2018.XLS.csv","ILWE","AA_0396"
"D4","ILWE_AA_0396","32.81",34.13,"1.21","1",NA,NA,"eimeria "," QPCR03.07.2018.XLS.csv","ILWE","AA_0396"
"D5","ILWE_AA_0396","34.4",34.13,"1.21","1",NA,NA,"eimeria "," QPCR03.07.2018.XLS.csv","ILWE","AA_0396"
"D6","ILWE_AA_0396","35.2",34.13,"1.21","1",NA,NA,"eimeria "," QPCR03.07.2018.XLS.csv","ILWE","AA_0396"
"E1","ILWE_AA_0389","23.42",24.33,"1.39","1",NA,NA,"mouse "," QPCR03.07.2018.XLS.csv","ILWE","AA_0389"
"E2","ILWE_AA_0389","23.64",24.33,"1.39","1",NA,NA,"mouse "," QPCR03.07.2018.XLS.csv","ILWE","AA_0389"
"E3","ILWE_AA_0389","25.94",24.33,"1.39","1",NA,NA,"mouse "," QPCR03.07.2018.XLS.csv","ILWE","AA_0389"
"E4","ILWE_AA_0389","32.27",32.24,"0.95","1",NA,NA,"eimeria "," QPCR03.07.2018.XLS.csv","ILWE","AA_0389"
"E5","ILWE_AA_0389","33.18",32.24,"0.95","1",NA,NA,"eimeria "," QPCR03.07.2018.XLS.csv","ILWE","AA_0389"
"E6","ILWE_AA_0389","31.28",32.24,"0.95","1",NA,NA,"eimeria "," QPCR03.07.2018.XLS.csv","ILWE","AA_0389"
"F1","CEWE_AA_0389","20.06",20.1,"0.61","1",NA,NA,"mouse "," QPCR03.07.2018.XLS.csv","CEWE","AA_0389"
"F2","CEWE_AA_0389","20.72",20.1,"0.61","1",NA,NA,"mouse "," QPCR03.07.2018.XLS.csv","CEWE","AA_0389"
"F3","CEWE_AA_0389","19.51",20.1,"0.61","1",NA,NA,"mouse "," QPCR03.07.2018.XLS.csv","CEWE","AA_0389"
"F4","CEWE_AA_0389","32.67",32.87,"0.7","1",NA,NA,"eimeria "," QPCR03.07.2018.XLS.csv","CEWE","AA_0389"
"F5","CEWE_AA_0389","32.29",32.87,"0.7","1",NA,NA,"eimeria "," QPCR03.07.2018.XLS.csv","CEWE","AA_0389"
"F6","CEWE_AA_0389","33.65",32.87,"0.7","1",NA,NA,"eimeria "," QPCR03.07.2018.XLS.csv","CEWE","AA_0389"
"G1","CEWE_AA_0343","19.71",20,"0.5","1",NA,NA,"mouse "," QPCR03.07.2018.XLS.csv","CEWE","AA_0343"
"G2","CEWE_AA_0343","19.71",20,"0.5","1",NA,NA,"mouse "," QPCR03.07.2018.XLS.csv","CEWE","AA_0343"
"G3","CEWE_AA_0343","20.58",20,"0.5","1",NA,NA,"mouse "," QPCR03.07.2018.XLS.csv","CEWE","AA_0343"
"G4","CEWE_AA_0343","9.99",23.58,"11.8","1",NA,NA,"eimeria "," QPCR03.07.2018.XLS.csv","CEWE","AA_0343"
"G5","CEWE_AA_0343","29.4",23.58,"11.8","1",NA,NA,"eimeria "," QPCR03.07.2018.XLS.csv","CEWE","AA_0343"
"G6","CEWE_AA_0343","31.34",23.58,"11.8","1",NA,NA,"eimeria "," QPCR03.07.2018.XLS.csv","CEWE","AA_0343"
"A1","CEWE_AA_0237","23.86",21.5,"2.16","1",NA,NA,"mouse "," QPCR04.04.2018.XLS.csv","CEWE","AA_0237"
"A2","CEWE_AA_0237","21",21.5,"2.16","1",NA,NA,"mouse "," QPCR04.04.2018.XLS.csv","CEWE","AA_0237"
"A3","CEWE_AA_0237","19.64",21.5,"2.16","1",NA,NA,"mouse "," QPCR04.04.2018.XLS.csv","CEWE","AA_0237"
"A5","CEWE_AA_0237","23.17",NA,NA,"1",NA,NA,"eimeria "," QPCR04.04.2018.XLS.csv","CEWE","AA_0237"
"A7","ILWE_AA_0237","21.59",30.36,"12.41","1",NA,NA,"mouse "," QPCR04.04.2018.XLS.csv","ILWE","AA_0237"
"A9","ILWE_AA_0237","39.13",30.36,"12.41","1",NA,NA,"mouse "," QPCR04.04.2018.XLS.csv","ILWE","AA_0237"
"A10","ILWE_AA_0237","31.95",32.03,"0.09","1",NA,NA,"eimeria "," QPCR04.04.2018.XLS.csv","ILWE","AA_0237"
"A11","ILWE_AA_0237","32.13",32.03,"0.09","1",NA,NA,"eimeria "," QPCR04.04.2018.XLS.csv","ILWE","AA_0237"
"A12","ILWE_AA_0237","32.02",32.03,"0.09","1",NA,NA,"eimeria "," QPCR04.04.2018.XLS.csv","ILWE","AA_0237"
"B1","CEWE_AA_0238","35.62",26.43,"7.98","1",NA,NA,"mouse "," QPCR04.04.2018.XLS.csv","CEWE","AA_0238"
"B2","CEWE_AA_0238","21.27",26.43,"7.98","1",NA,NA,"mouse "," QPCR04.04.2018.XLS.csv","CEWE","AA_0238"
"B3","CEWE_AA_0238","22.39",26.43,"7.98","1",NA,NA,"mouse "," QPCR04.04.2018.XLS.csv","CEWE","AA_0238"
"B4","CEWE_AA_0238","35.64",36.26,"0.55","1",NA,NA,"eimeria "," QPCR04.04.2018.XLS.csv","CEWE","AA_0238"
