# File Name: qPCR_eimeria_field_faeces_JK_09022022_2.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2022-02-09 12:17:00 PM UTC
# Run End Date/Time: 2022-02-09 01:35:11 PM UTC
# Run Duration: 78 minutes 10 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 3
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2022-02-09 12:52:46 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.1
# Plugin Name and Version: Primary Analysis v1.7.0, Relative Quantification v1.5.0
# Exported By: guest
# Exported On: 2022-02-09 12:53:35 PM UTC
"Well","Well Position","Reading Number","Target","Temperature","Fluorescence","Derivative"
"3","A3","30","Eim","68.75320434570312","411141.53125","15667.873046875"
"3","A3","31","Eim","69.0552749633789","404388.625","15533.060546875"
"3","A3","32","Eim","69.35733795166016","399548.8125","15323.755859375"
"3","A3","33","Eim","69.65940856933594","393677.53125","15144.033203125"
"3","A3","34","Eim","69.96147155761719","391791.5625","15100.36328125"
"3","A3","35","Eim","70.26353454589844","385934.90625","15282.720703125"
"3","A3","36","Eim","70.56560516357422","381051.1875","15761.39453125"
"3","A3","37","Eim","70.86766815185547","376177.21875","16598.33203125"
"3","A3","38","Eim","71.16973114013672","372384.96875","17861.5859375"
"3","A3","39","Eim","71.4718017578125","365852.34375","19635.767578125"
"3","A3","40","Eim","71.77386474609375","361438.625","22024.853515625"
"3","A3","41","Eim","72.075927734375","354028.6875","25152.58203125"
"3","A3","42","Eim","72.37799835205078","347761.8125","29165.837890625"
"3","A3","43","Eim","72.68006134033203","340811.59375","34239.609375"
"3","A3","44","Eim","72.98213195800781","331219.46875","40564.1640625"
"3","A3","45","Eim","73.28419494628906","317831.53125","48281.5703125"
"3","A3","46","Eim","73.58625793457031","305063.75","57345.05859375"
"3","A3","47","Eim","73.8883285522461","290967.28125","67326.46875"
"3","A3","48","Eim","74.19039154052734","275405.4375","77268.046875"
"3","A3","49","Eim","74.49246215820312","252074.625","85709.1171875"
"3","A3","50","Eim","74.79452514648438","216814.59375","90967.8046875"
"3","A3","51","Eim","75.09658813476562","177471.015625","91627.5390625"
"3","A3","52","Eim","75.39865112304688","134635.265625","87045.1484375"
"3","A3","53","Eim","75.70072174072266","96881.0859375","77644.7890625"
"3","A3","54","Eim","76.0027847290039","71359.4296875","64845.25390625"
"3","A3","55","Eim","76.30485534667969","58666.2421875","50640.078125"
"3","A3","56","Eim","76.60691833496094","54521.265625","37014.59375"
