"Transect","Mouse_ID","Sex","Longitude","Latitude","Year","Body_weight","Cysticercus","Trichuris_muris","Aspiculuris_tetraptera","Syphacia_obvelata","Flea","Dissection","Capture","Mastophorus_muris","Hymenolepis_microstoma","Heterakis_spumosa","Mesocestoides","Catenotaenia_pusilla","Body_length","Tail_length","mtBamH","Zfy2","Y","X332","X347","X65","Tsx","Btk","Syap1","Es1","Gpd1","Idh1","Mpi","Np","Sod1","HI_NLoci","HI","Dist0","REGion","SRY1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","Dist","Hymenolepis","Oxyurids","Mix_Syphacia_Aspiculuris","State","Status","Species","Dissectors","Embryo_left","Embryo_right","Feces_weight","Hymenolepis_diminiuta","Heligmosomoides_polygurus"
"HZ_BR","ZZ_0037","M",12.9925,52.729722,2017,NA,0,0,0,0,"TRUE",NA,NA,0,"0.82 but mixed with ZZ_0038",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","young","apodemus","German",NA,NA,"0.82 but mixed with ZZ_0038","FALSE",0
"HZ_BR","ZZ_0038","F",12.9925,52.729722,2017,NA,2,0,0,0,"TRUE",NA,NA,0,"0.82 but mixed with ZZ_0037",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","apodemus","German",NA,NA,"0.82 but mixed with ZZ_0037","TRUE",0
"HZ_BR","ZZ_0039","F",12.9925,52.729722,2017,NA,0,0,0,0,"FALSE",NA,NA,0,"01. Aug",0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","apodemus","German",NA,NA,"1.08","TRUE",0
"HZ_BR","ZZ_0040",NA,12.9925,52.729722,2017,NA,20,0,0,0,"FALSE",NA,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",NA,NA,"German",NA,NA,NA,"TRUE",0
"HZ_BR","ZZ_0041","F",NA,NA,2017,NA,0,0,0,0,"FALSE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","bank vole","German",NA,NA,NA,"0",5
"HZ_BR","ZZ_0042","F",NA,NA,2017,NA,0,0,0,0,"TRUE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","apodemus","German",NA,NA,"0.36","11",0
"HZ_BR","ZZ_0043","F",NA,NA,2017,NA,0,1,0,0,"FALSE",NA,NA,0,"0",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","apodemus","German",NA,NA,"0.67","3",0
"HZ_BR","ZZ_0044","F",NA,NA,2017,NA,0,0,0,0,"TRUE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","apodemus","German",NA,NA,"0.52","12",0
"HZ_BR","ZZ_0045","F",NA,NA,2017,NA,0,0,0,0,"FALSE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","apodemus","German",NA,NA,"0.74","0",0
"HZ_BR","ZZ_0046","F",NA,NA,2017,NA,0,0,0,0,"FALSE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","apodemus","German",NA,NA,"0.2","0",0
"HZ_BR","ZZ_0047",NA,NA,NA,2017,NA,0,0,0,0,"FALSE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",NA,"apodemus","German",NA,NA,"0.5","0",0
"HZ_BR","ZZ_0048","M",NA,NA,2017,NA,0,0,0,0,"FALSE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","apodemus","German",NA,NA,"0.19","0",0
"HZ_BR","ZZ_0049","M",NA,NA,2017,NA,0,3,0,0,"TRUE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","apodemus","German",NA,NA,"1.3","1",0
"HZ_BR","ZZ_0050","F",NA,NA,2017,NA,0,1,0,0,"FALSE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","apodemus","German",NA,NA,"1.24","0",0
"HZ_BR","ZZ_0051",NA,NA,NA,2017,NA,0,0,0,0,"TRUE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",NA,"apodemus","German",NA,NA,"0.29","0",0
"HZ_BR","ZZ_0052","F",NA,NA,2017,NA,0,0,0,0,"FALSE",NA,NA,0,"0",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",NA,"apodemus","German",NA,NA,"0.21","0",0
"HZ_BR","ZZ_0053","F",13.903883,52.22625,2017,24335,0,0,0,0,"FALSE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","bank vole","German",NA,NA,"758","0",0
"HZ_BR","ZZ_0054","M",13.917837,52.19469,2017,NA,0,0,0,0,"FALSE",NA,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",NA,"dead apodemus","German",NA,NA,NA,"FALSE",0
"HZ_BR","ZZ_0055","M",11.9645,53.61532,2017,6721,0,0,0,0,"FALSE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","young","apodemus","German",NA,NA,"195","0",0
"HZ_BR","ZZ_0056","M",11.9645,53.61532,2017,17057,0,0,0,0,"FALSE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",NA,"apodemus agrarius","German",NA,NA,"473","0",0
"HZ_BR","ZZ_0057","F",12.4464,53.51885,2017,28.57,0,0,0,7,"FALSE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","apodemus","German",NA,NA,"534","0",0
"HZ_BR","ZZ_0058","M",11.8673,53.67768,2017,34331,0,0,0,0,"FALSE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","apodemus","German",NA,NA,"798","1",0
"HZ_BR","ZZ_0059","M",11.2138,53.91909,2017,36443,0,0,0,123,"TRUE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","apodemus","German",NA,NA,"987","0",0
"HZ_BR","ZZ_0060",NA,12.4464,53.51885,2017,31832,0,0,0,0,"TRUE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",NA,"apodemus","German",NA,NA,"1074","0",0
"HZ_BR","ZZ_0061","F",13.641412,52.776968,2017,18953,0,0,0,0,"TRUE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",NA,"apodemus","German",NA,NA,"182","0",0
"HZ_BR","ZZ_0062",NA,13.641412,52.776968,2017,16939,0,0,0,0,"FALSE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",NA,"apodemus","German",NA,NA,"486","0",11
"HZ_BR","ZZ_0063","M",13.908386,52.610754,2017,27788,0,0,0,0,"TRUE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",NA,"apodemus","German",NA,NA,"612","0",0
"HZ_BR","ZZ_0064","F",13.908386,52.610754,2017,44371,0,1,0,0,"FALSE",NA,NA,0,"0",2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",NA,"apodemus","German",NA,NA,"1415","1",0
"HZ_BR","ZZ_0065","F",13.635054,52.63889,2017,27785,0,0,0,2,"FALSE",NA,NA,0,"8",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",NA,"apodemus","German",NA,NA,"916","0",0
"HZ_BR","ZZ_0066","F",13.635054,52.63889,2017,21141,0,0,0,0,"FALSE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",NA,"apodemus","German",NA,NA,"611","0",0
"HZ_BR","ZZ_0067","F",13.69555,52.58066,2017,13095,0,0,0,2,"FALSE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",NA,"apodemus","German",NA,NA,"217","0",0
"HZ_BR","ZZ_0068","F",13.720338,52.649442,2017,15714,0,0,0,0,"FALSE",NA,NA,0,"0",9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",NA,"apodemus","German",NA,NA,"876","0",0
"HZ_BR","ZZ_0069","F",13.720338,52.649442,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",NA,"apodemus","German",NA,NA,"0",NA,NA
"HZ_BR","ZZ_0070","M",13.908386,52.610754,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",NA,"apodemus","German",NA,NA,"0",NA,NA
"HZ_BR","ZZ_0071","M",13.908386,52.610754,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",NA,"apodemus","German",NA,NA,"0",NA,NA
"HZ_BR","ZZ_0072","F",13.908386,52.610754,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",NA,"apodemus","German",NA,NA,"0",NA,NA
"HZ_BR","ZZ_0073","F",13.635054,52.63889,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",NA,"apodemus","German",NA,NA,"0",NA,NA
"HZ_BR","ZZ_0074","M",13.957539,51.775877,2017,NA,0,0,0,0,NA,NA,NA,0,"FALSE",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","young","rattus","German",NA,NA,"1287","0",0
"HZ_MV","SK_3894","M",11.6072,53.9403,2017,17.87,0,0,380,0,NA,2017-04-28,2017-04-24,0,"0",0,0,NA,84.1,66.4,"d","m","m","m","m","m",NA,"m","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus","m",NA,NA,NA,NA,NA,NA,NA,0,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_MV","SK_3895","M",11.6072,53.9403,2017,16.87,0,0,49,9,NA,2017-04-25,2017-04-18,0,"0",0,0,NA,82.7,61.5,"d","m","m","m","m",NA,"m","m","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus","m",NA,NA,NA,NA,NA,NA,NA,2,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_MV","SK_3896","M",11.6072,53.9403,2017,13.74,0,0,332,2,NA,2017-04-28,2017-04-20,0,"0",25,0,NA,79.4,68.1,"d","m","m","m","m",NA,NA,"m","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus","m",NA,NA,NA,NA,NA,NA,NA,0,334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_MV","SK_3897","M",11.6072,53.9403,2017,18.03,0,0,0,0,NA,2017-04-28,2017-04-20,0,"0",0,0,NA,81.7,55.8,"d","m","m","m","m","m",NA,"m","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus","m",NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_MV","SK_3898","M",11.6072,53.9403,2017,15.55,0,0,232,42,NA,2017-04-28,2017-04-20,0,"0",0,0,NA,79.3,63.1,"d","m","m","m","m","m","m","m","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus","m",NA,NA,NA,NA,NA,NA,NA,0,274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_MV","SK_3899","M",11.6072,53.9403,2017,18.18,0,0,5,53,NA,2017-04-28,2017-04-19,0,"0",4,0,NA,60.3,58.1,"d","m","m","m","m",NA,NA,"m","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus","m",NA,NA,NA,NA,NA,NA,NA,0,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_MV","SK_3900","M",11.6072,53.9403,2017,18.52,0,0,128,40,NA,2017-04-28,2017-04-19,0,"0",0,0,NA,86.8,53.6,"d","m","m","m",NA,"m",NA,"m","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus","m",NA,NA,NA,NA,NA,NA,NA,1,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_MV","SK_3901","M",11.6072,53.9403,2017,17.66,0,0,0,20,NA,2017-04-28,2017-04-19,0,"0",0,0,NA,83.5,65.8,"d","m","m","m","m","m","m","m","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus","m",NA,NA,NA,NA,NA,NA,NA,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_MV","SK_3902","M",11.6072,53.9403,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d","m","m","m","m",NA,"m","m","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_MV","SK_3903","F",11.6072,53.9403,2017,11.39,0,0,116,16,NA,2017-04-25,2017-04-18,0,"0",0,0,NA,71.2,56.1,"d",NA,NA,"mm","mm",NA,"mm","mm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",NA,NA,NA,NA,NA,NA,NA,NA,0,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_MV","SK_3904","F",11.6072,53.9403,2017,19.28,0,0,0,39,NA,2017-04-25,2017-04-22,0,"0",0,0,NA,90,74.3,"d",NA,NA,"mm","mm","mm","mm","mm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",NA,NA,NA,NA,NA,NA,NA,NA,0,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_MV","SK_3905","F",11.6072,53.9403,2017,16.88,0,0,17,0,NA,2017-04-25,2017-04-17,0,"0",17,0,NA,85.7,65.5,"d",NA,NA,"mm","mm","mm",NA,"mm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",NA,NA,NA,NA,NA,NA,NA,NA,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_MV","SK_3906","F",11.6072,53.9403,2017,10.53,0,0,142,27,NA,2017-04-25,2017-04-17,0,"0",2,0,NA,71.1,55.6,"d",NA,NA,"mm","mm","mm","mm","mm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",NA,NA,NA,NA,NA,NA,NA,NA,0,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_MV","SK_3907","F",11.6072,53.9403,2017,16.51,0,0,50,6,NA,2017-04-26,2017-04-19,0,"0",0,0,NA,80.4,63.2,"d",NA,NA,"mm","mm","mm","mm","mm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",NA,NA,NA,NA,NA,NA,NA,NA,0,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_MV","SK_3908","F",11.6072,53.9403,2017,18.81,0,0,0,25,NA,2017-04-26,2017-04-18,0,"0",0,0,NA,89.4,75.2,"d",NA,NA,"mm","mm","mm",NA,"mm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",NA,NA,NA,NA,NA,NA,NA,NA,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_MV","SK_3909","F",11.6072,53.9403,2017,17.8,0,0,5,44,NA,NA,NA,0,"0",6,0,NA,85.1,65.5,"d",NA,NA,"mm","mm","mm","mm","mm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",NA,NA,NA,NA,NA,NA,NA,NA,1,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_MV","SK_3910","F",11.6072,53.9403,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d",NA,NA,"mm","mm","mm","mm","mm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_MV","SK_3911","F",11.6072,53.9403,2017,16.6,0,0,4,3,NA,2017-04-26,2017-04-18,0,"0",30,0,NA,85.7,66.2,"d",NA,NA,"mm",NA,"mm","mm","mm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",NA,NA,NA,NA,NA,NA,NA,NA,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_MV","SK_3912","M",11.4811,53.8444,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d","m",NA,"m",NA,"m","m","m","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_MV","SK_3913","F",11.4811,53.8444,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d",NA,NA,"mm",NA,NA,NA,"mm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_SX","AA_0161","F",13.5339,51.8489,2016,15.57,0,0,0,3,"2",2016-09-28,2016-09-27,0,"0",0,NA,0,80,85,"m",NA,NA,"mm","dd","dd","dd","dm","dd","94","100","100/125","100","100","100","HI 13",0.2,-12.54,"dom",NA,"dd","dd","dm","dd","dd","dd",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_SX","AA_0162","F",13.5339,51.8489,2016,16.28,0,3,0,0,"0",2016-09-28,2016-09-27,0,"0",0,NA,0,82,82,"d",NA,NA,"dd","dd","dd","dd","dd","dd","94","100","100","100","100","100","HI 13",0,-12.54,"dom",NA,"dd","dd","dd","dd","dd","dd",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_SX","AA_0163","F",13.5339,51.8489,2016,13.89,0,0,0,0,"0",2016-09-28,2016-09-27,0,"0",0,NA,0,80,75,"m",NA,NA,"mm","dd","dd","dd","dm","dd","94/100","100","100/125","100","90","100","HI 13",0.32,-12.54,"dom",NA,"dm","dd","dm","dd","mm","dd",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_SX","AA_0164","M",13.8469,51.8536,2016,14.46,0,0,0,0,"0",2016-09-28,2016-09-27,0,"0",0,NA,0,80,80,"d","m","m","m","d","d","d","d","m","100","95","100","100/120","90","80","HI 14",0.6,0.16,"mus",NA,"mm","mm","dd","dm","mm","mm",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_SX","AA_0165","F",13.8469,51.8536,2016,11.39,0,0,0,0,"0",2016-09-28,2016-09-27,0,"0",0,NA,0,73,81,"m",NA,NA,"mm","dm","dd","dd","dd","dd","94","95","100/125","100/120","90","100","HI 13",0.4,0.16,"mus",NA,"dd","mm","dm","dm","mm","dd",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_SX","AA_0166","M",13.8469,51.8536,2016,16.42,0,0,0,4,"0",2016-09-28,2016-09-27,0,"0",0,NA,0,84,84,NA,NA,NA,NA,"d","d","d",NA,NA,"100","95","100/125","100/120","90","100","HI 9",0.5333333333,0.16,"mus",NA,"mm","mm","dm","dm","mm","dd",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_SX","AA_0167","F",13.8469,51.8536,2016,18.09,0,0,0,28,"0",2016-09-28,2016-09-27,0,"0",0,NA,0,89,81,"m",NA,NA,"mm","dm","dd","dd","dd","mm","94","95/100","100","120","90","80","HI 13",0.52,0.16,"mus",NA,"dd","dm","dd","mm","mm","mm",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_SX","AA_0168","F",13.8469,51.8536,2016,11.83,0,0,0,18,"0",2016-09-28,2016-09-27,0,"0",0,NA,0,70,75,"d",NA,NA,"mm","mm","dd","mm","dd","mm","94","95/100","100","120","70","100","HI 13",0.52,0.16,"mus",NA,"dd","dm","dd","mm","mm","dd",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_SX","AA_0169","M",13.8469,51.8536,2016,17.1,0,0,0,4,"0",2016-09-28,2016-09-27,0,"0",0,NA,0,81,80,NA,NA,NA,NA,NA,NA,"d",NA,NA,"100","100","100","100","90/100","100","HI 7",0.2307692308,0.16,"mus",NA,"mm","dd","dd","dd","dm","dd",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_SX","AA_0170","F",13.8469,51.8536,2016,21.55,0,0,0,9,"0",2016-09-28,2016-09-27,0,"0",0,NA,0,86,90,"m",NA,NA,"mm","dm","dm","mm","mm","dm","100","95/100","100/125","100","70/90","80","HI 13",0.72,0.16,"mus",NA,"mm","dm","dm","dd","mm","mm",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_SX","AA_0171","M",13.8469,51.8536,2016,20.57,0,0,0,2,"0",2016-09-28,2016-09-26,0,"1",0,NA,0,84,90,"m","m","m","m","m","d","m","d","m","100","95/100","100","100/120","70/90","80","HI 14",0.7,0.16,"mus",NA,"mm","dm","dd","dm","mm","mm",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_SX","AA_0172","F",13.8469,51.8536,2016,19.85,0,0,0,34,"0",2016-09-28,2016-09-26,0,"0",0,NA,0,89,82,"d",NA,NA,"mm","mm","dd","dm","dd","dm","100","95/100","100","100/120","70/90","80","HI 13",0.56,0.16,"mus",NA,"mm","dm","dd","dm","mm","mm",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
